"id","height","weight","rating","potential","preferred_foot","weak_foot","skill_moves","international_reputation","club_rating"
"264839","174","63","55","68","Right","3 ","2","Local","68"
"269960","182","75","55","66","Right","3 ","2","Local","68"
"74632","182","70","55","75","Right","3 ","2","Local","65"
"280200","192","82","55","66","Right","3 ","2","Local","65"
"75145","190","80","55","77","Right","3 ","2","Local","62"
"267403","188","74","55","68","Right","3 ","2","Local","67"
"74380","180","71","55","64","Right","2 ","3","Local","66"
"271756","190","77","55","74","Left","2 ","2","Local","77"
"254092","178","69","55","58","Right","3 ","2","Local","63"
"73869","178","70","55","71","Right","3 ","2","Local","70"
"74637","184","76","55","67","Right","3 ","2","Local","67"
"75662","188","82","55","64","Right","3 ","2","Local","68"
"270735","178","70","55","55","Left","4 ","2","Local","61"
"74640","187","80","55","68","Right","3 ","1","Local","68"
"70033","174","61","55","62","Left","2 ","3","Local","67"
"77969","188","82","55","62","Right","3 ","2","Local","69"
"273810","184","74","55","65","Right","3 ","3","Local","66"
"275602","183","75","55","67","Right","2 ","2","Local","70"
"259987","191","84","55","67","Right","1 ","1","Local","70"
"74644","186","75","55","63","Right","3 ","3","Local","66"
"257684","169","58","55","55","Left","3 ","2","Local","57"
"70805","172","74","55","65","Right","3 ","2","Local","62"
"71317","176","70","55","61","Right","3 ","2","Local","68"
"73365","187","80","55","68","Right","2 ","2","Local","63"
"77461","184","74","55","58","Left","3 ","2","Local","65"
"274581","178","69","55","64","Right","3 ","2","Local","68"
"71318","185","77","55","66","Right","3 ","2","Local","68"
"75672","181","72","55","75","Right","3 ","2","Local","67"
"266649","185","75","55","68","Right","3 ","1","Local","68"
"74906","185","76","55","76","Right","2 ","2","Local","69"
"75675","177","61","55","78","Right","2 ","2","Local","70"
"75931","175","62","55","75","Right","3 ","2","Local","71"
"71070","178","68","55","73","Right","3 ","2","Local","62"
"75166","182","74","55","68","Right","3 ","2","Local","66"
"278174","175","73","55","78","Right","3 ","2","Local","69"
"279198","174","65","55","71","Right","3 ","2","Local","65"
"248222","183","68","55","55","Right","3 ","3","Local","65"
"73631","178","67","55","71","Right","3 ","2","Local","67"
"252063","180","76","55","58","Right","3 ","2","Local","55"
"267424","181","79","55","64","Right","3 ","2","Local","65"
"78243","170","70","55","66","Right","2 ","2","Local","66"
"73892","187","81","55","71","Right","2 ","2","Local","68"
"276644","176","70","55","65","Right","3 ","2","Local","67"
"76453","170","65","55","70","Left","2 ","2","Local","70"
"278437","173","64","55","67","Right","3 ","2","Local","70"
"70312","177","74","55","70","Right","3 ","2","Local","63"
"74920","182","77","55","55","Right","3 ","2","Local","67"
"266409","179","72","55","72","Right","3 ","3","Local","65"
"71081","184","68","55","69","Right","3 ","2","Local","69"
"77481","189","80","55","70","Right","2 ","2","Local","62"
"76714","176","68","55","70","Left","2 ","2","Local","71"
"261292","190","75","55","67","Right","2 ","1","Local","63"
"70574","190","71","55","58","Right","4 ","2","Local","55"
"278190","189","80","55","68","Right","3 ","2","Local","65"
"70575","183","75","55","71","Right","3 ","2","Local","65"
"77487","189","80","55","70","Right","3 ","1","Local","66"
"74672","178","67","55","70","Right","2 ","2","Local","62"
"276656","173","67","55","73","Right","3 ","2","Local","65"
"70066","176","71","55","77","Right","3 ","2","Local","62"
"73140","175","68","55","62","Right","3 ","2","Local","65"
"73396","176","72","55","65","Right","3 ","3","Local","67"
"265655","184","79","55","58","Right","2 ","3","Local","62"
"72375","178","73","55","63","Right","3 ","2","Local","67"
"255415","168","68","55","60","Left","3 ","2","Local","67"
"259511","177","68","55","60","Right","3 ","2","Local","66"
"272312","177","67","55","65","Right","3 ","2","Local","58"
"274104","196","86","55","67","Right","2 ","1","Local",""
"72121","183","73","55","74","Right","4 ","1","Local","63"
"272315","176","74","55","66","Right","3 ","2","Local","62"
"278972","188","76","55","67","Right","2 ","1","Local","65"
"248252","175","68","55","55","Right","4 ","3","Local","63"
"257469","188","75","55","61","Right","3 ","1","Local","60"
"73918","180","70","55","75","Left","3 ","2","Local","69"
"273598","188","80","55","67","Right","3 ","2","Local","70"
"277438","188","75","55","68","Right","3 ","2","Local","64"
"269759","186","80","55","71","Right","2 ","2","Local","61"
"77504","175","69","55","70","Right","3 ","2","Local","68"
"256448","186","75","55","62","Right","2 ","1","Local","63"
"71617","190","77","55","67","Left","2 ","2","Local","72"
"76226","181","70","55","68","Right","3 ","2","Local","63"
"77763","182","71","55","76","Right","3 ","2","Local","63"
"74948","174","67","55","63","Right","3 ","2","Local","65"
"191684","191","86","55","55","Right","3 ","1","Local","68"
"70853","191","91","55","58","Right","2 ","1","Local","68"
"277189","198","83","55","64","Right","2 ","1","Local","69"
"278213","183","70","55","72","Left","3 ","2","Local","62"
"76232","184","77","55","69","Right","2 ","2","Local",""
"78538","187","76","55","77","Right","3 ","2","Local","68"
"278988","191","74","55","73","Left","4 ","3","Local","64"
"77517","185","70","55","76","Right","3 ","2","Local","70"
"78029","184","75","55","74","Right","3 ","2","Local","64"
"73422","187","75","55","64","Left","1 ","2","Local","68"
"277454","172","69","55","58","Right","4 ","2","Local","66"
"270543","185","78","55","67","Right","3 ","1","Local","63"
"74703","178","77","55","70","Left","3 ","2","Local","66"
"272336","190","76","55","74","Right","3 ","1","Local","69"
"271569","182","67","55","68","Right","3 ","1","Local","74"
"78289","180","70","55","71","Right","2 ","2","Local","70"
"77522","180","72","55","72","Right","2 ","2","Local","67"
"262358","189","81","55","63","Right","2 ","1","Local","64"
"77015","189","83","55","69","Right","2 ","1","Local","68"
"277207","190","76","55","65","Right","3 ","1","Local","69"
"267736","180","80","55","58","Right","3 ","1","Local","61"
"242137","172","60","55","55","Right","3 ","3","Local","67"
"269530","185","78","55","66","Right","3 ","2","Local","64"
"73946","194","70","55","60","Left","2 ","2","Local","58"
"274394","181","70","55","72","Right","3 ","2","Local","61"
"75740","182","72","55","64","Right","2 ","2","Local","65"
"248284","189","87","55","55","Right","3 ","1","Local","58"
"244701","182","74","55","57","Right","2 ","1","Local","58"
"266718","178","65","55","58","Right","3 ","2","Local","59"
"71134","180","73","55","60","Left","4 ","2","Local","58"
"256990","170","69","55","65","Right","3 ","2","Local","60"
"73439","187","82","55","60","Left","4 ","2","Local","68"
"78048","181","71","55","70","Right","3 ","2","Local","65"
"77794","174","70","55","65","Right","3 ","2","Local","66"
"248290","179","68","55","62","Right","3 ","2","Local","58"
"256994","172","66","55","61","Right","3 ","2","Local","60"
"74979","176","66","55","64","Right","3 ","2","Local","67"
"272355","190","81","55","70","Right","3 ","2","Local","62"
"76260","187","84","55","65","Right","2 ","1","Local","62"
"78052","183","72","55","62","Right","3 ","2","Local","68"
"71653","162","60","55","64","Right","2 ","2","Local","71"
"75495","196","94","55","74","Right","3 ","2","Local","68"
"267752","180","71","55","61","Right","3 ","3","Local","67"
"76520","179","72","55","75","Right","3 ","2","Local","64"
"250856","171","62","55","57","Right","3 ","2","Local","57"
"253672","181","69","55","55","Right","2 ","1","Local","56"
"73193","190","85","55","67","Right","3 ","1","Local","67"
"273897","175","68","55","66","Right","3 ","2","Local","71"
"78057","181","72","55","74","Right","3 ","2","Local","61"
"75498","186","80","55","72","Right","3 ","2","Local","69"
"76522","180","71","55","76","Right","3 ","3","Local","64"
"263403","182","71","55","58","Right","3 ","2","Local","68"
"74732","187","75","55","73","Left","2 ","2","Local","66"
"279020","183","73","55","67","Right","3 ","2","Local","64"
"248301","185","80","55","55","Right","3 ","1","Local","59"
"265454","178","69","55","65","Right","3 ","2","Local","59"
"277487","184","74","55","67","Right","3 ","2","Local","75"
"278511","187","75","55","63","Right","2 ","2","Local","58"
"248815","178","69","55","62","Left","3 ","2","Local","62"
"73968","191","76","55","67","Right","3 ","1","Local","69"
"277488","190","78","55","69","Right","3 ","2","Local","67"
"277233","174","71","55","64","Right","3 ","2","Local","70"
"70130","187","80","55","61","Right","3 ","2","Local","63"
"262133","177","67","55","62","Left","4 ","2","Local","61"
"71158","179","74","55","75","Right","3 ","2","Local","64"
"75510","180","73","55","69","Right","2 ","2","Local","62"
"76535","186","81","55","76","Right","4 ","1","Local","67"
"73464","175","70","55","64","Left","2 ","3","Local","64"
"76792","186","70","55","70","Right","3 ","2","Local","64"
"73465","191","75","55","69","Left","3 ","1","Local","68"
"73977","188","78","55","69","Right","2 ","1","Local","64"
"271353","177","72","55","73","Left","3 ","2","Local","61"
"278524","176","66","55","69","Right","3 ","3","Local","72"
"70141","170","66","55","65","Right","3 ","2","Local","68"
"75261","180","77","55","64","Right","3 ","2","Local","62"
"71167","180","78","55","71","Right","3 ","3","Local","64"
"272383","187","87","55","64","Right","3 ","1","Local","67"
"276991","180","62","55","69","Left","3 ","2","Local","65"
"248319","180","74","55","55","Right","3 ","3","Local","59"
"71424","181","75","54","75","Right","2 ","2","Local","63"
"73984","180","70","54","64","Left","3 ","1","Local","69"
"253697","169","67","54","54","Right","3 ","2","Local","61"
"77574","183","74","54","63","Left","3 ","2","Local","64"
"73995","180","72","54","66","Right","3 ","2","Local","64"
"254475","176","70","54","63","Left","3 ","2","Local","58"
"261899","183","70","54","57","Right","3 ","2","Local","65"
"252428","189","82","54","57","Right","2 ","1","Local","67"
"243213","184","74","54","58","Right","2 ","1","Local","67"
"76047","185","70","54","79","Right","2 ","2","Local","65"
"76560","182","72","54","63","Right","3 ","2","Local","70"
"75539","172","75","54","62","Right","3 ","2","Local","68"
"274451","175","70","54","68","Left","3 ","2","Local","58"
"74518","182","71","54","74","Right","3 ","2","Local","67"
"277271","186","71","54","74","Right","3 ","2","Local","71"
"73240","195","93","54","73","Right","3 ","1","Local","67"
"271129","178","74","54","66","Right","4 ","2","Local","64"
"264475","185","76","54","59","Right","3 ","1","Local","63"
"271900","176","75","54","57","Right","4 ","2","Local","61"
"278301","178","73","54","70","Right","3 ","2","Local","70"
"263967","189","75","54","64","Right","3 ","1","Local","67"
"77088","182","69","54","72","Right","3 ","2","Local","63"
"262434","190","87","54","57","Right","3 ","1","Local","65"
"76066","180","75","54","69","Right","3 ","2","Local","68"
"74787","180","74","54","72","Right","2 ","2","Local","64"
"259364","184","74","54","54","Right","3 ","1","Local","65"
"74789","182","72","54","71","Right","3 ","2","Local","61"
"77605","186","74","54","72","Right","3 ","2","Local","65"
"71206","174","67","54","65","Right","4 ","2","Local","68"
"73766","179","69","54","69","Left","3 ","2","Local","63"
"77606","180","71","54","71","Right","3 ","2","Local","65"
"270120","176","70","54","71","Right","2 ","2","Local","62"
"261929","171","65","54","63","Right","3 ","3","Local","64"
"71724","178","69","54","72","Right","3 ","2","Local","64"
"269613","195","80","54","64","Right","3 ","1","Local","69"
"274989","193","88","54","66","Right","2 ","1","Local","68"
"71214","181","75","54","64","Right","3 ","2","Local","62"
"270382","191","82","54","62","Right","2 ","2","Local","66"
"271151","170","63","54","75","Right","3 ","2","Local","70"
"73264","180","75","54","63","Right","3 ","2","Local","64"
"74032","186","74","54","65","Right","3 ","2","Local","67"
"256304","180","73","54","54","Right","4 ","2","Local","56"
"77874","195","78","54","69","Right","2 ","2","Local","71"
"247346","193","88","54","58","Right","1 ","1","Local","69"
"260146","195","80","54","60","Right","1 ","1","Local","61"
"278580","186","80","54","71","Right","3 ","2","Local","69"
"274229","183","72","54","65","Right","3 ","2","Local","62"
"77878","180","70","54","72","Right","3 ","2","Local","64"
"278582","188","78","54","74","Right","3 ","2","Local","69"
"256054","185","82","54","61","Right","3 ","2","Local","64"
"77623","180","76","54","65","Left","3 ","2","Local","64"
"74298","187","77","54","67","Right","3 ","1","Local","65"
"272444","188","79","54","67","Right","3 ","1","Local","64"
"253502","169","68","54","62","Right","3 ","2","Local","59"
"271936","180","76","54","66","Left","2 ","2","Local","65"
"259137","167","63","54","54","Right","3 ","2","Local","56"
"75330","177","68","54","71","Right","2 ","3","Local","68"
"271938","180","75","54","69","Right","3 ","2","Local","68"
"277570","176","74","54","54","Right","4 ","2","Local","58"
"278339","186","75","54","69","Right","3 ","2","Local","80"
"269124","180","74","54","57","Left","4 ","2","Local","58"
"76868","179","70","54","75","Right","3 ","2","Local","65"
"253509","173","72","54","54","Right","3 ","2","Local","58"
"259653","174","70","54","60","Right","2 ","2","Local","68"
"277062","183","79","54","67","Left","3 ","2","Local","63"
"279111","195","79","54","68","Right","3 ","1","Local","66"
"263496","173","66","54","59","Right","3 ","2","Local","69"
"70219","175","73","54","69","Right","3 ","2","Local","67"
"76878","180","71","54","75","Left","3 ","2","Local","70"
"270927","180","74","54","68","Right","3 ","2","Local","67"
"75855","178","75","54","74","Right","3 ","3","Local","64"
"247631","173","66","54","59","Right","3 ","2","Local","61"
"73040","178","73","54","59","Right","3 ","2","Local","61"
"271184","178","71","54","64","Left","3 ","2","Local","64"
"272465","178","74","54","68","Right","3 ","2","Local","68"
"277330","195","93","54","64","Right","1 ","1","Local","64"
"77395","178","70","54","75","Right","3 ","2","Local","64"
"70228","178","70","54","71","Right","2 ","3","Local","65"
"74074","187","85","54","73","Right","4 ","2","Local","71"
"74586","182","72","54","67","Left","3 ","1","Local","66"
"72283","175","70","54","64","Left","2 ","2","Local","61"
"277852","173","70","54","74","Left","3 ","2","Local","62"
"255836","174","70","54","55","Right","3 ","2","Local","66"
"74590","178","68","54","64","Right","3 ","2","Local","76"
"277342","195","82","54","63","Right","2 ","1","Local","64"
"73055","191","78","54","70","Right","2 ","1","Local","59"
"72545","188","80","54","64","Right","3 ","2","Local","65"
"70242","175","65","54","60","Right","3 ","2","Local","65"
"73570","167","65","54","65","Left","3 ","2","Local","61"
"74594","184","76","54","65","Right","2 ","1","Local","67"
"75362","175","73","54","67","Right","3 ","2","Local","64"
"278882","180","80","54","68","Right","3 ","2","Local","62"
"72551","185","73","54","63","Left","3 ","2","Local","69"
"269671","174","68","54","64","Right","3 ","2","Local","59"
"77671","170","73","54","62","Right","3 ","2","Local","71"
"248679","187","75","54","63","Right","2 ","3","Local","64"
"259175","176","68","54","61","Right","3 ","2","Local","57"
"70251","190","76","54","68","Right","3 ","1","Local","73"
"76907","177","75","54","59","Right","3 ","2","Local","66"
"261739","185","78","54","66","Left","2 ","1","Local","64"
"271212","189","81","54","63","Right","2 ","2","Local","66"
"276845","186","77","54","69","Right","2 ","1","Local","64"
"250989","181","78","54","59","Right","2 ","2","Local","63"
"72050","178","74","54","68","Right","3 ","2","Local","63"
"278642","173","70","54","63","Right","2 ","2","Local","58"
"277619","175","75","54","64","Right","2 ","3","Local","68"
"278643","181","70","54","64","Right","3 ","2","Local","58"
"71796","178","70","54","67","Right","3 ","2","Local","66"
"78452","191","82","54","67","Right","3 ","2","Local","68"
"252788","182","83","54","58","Right","2 ","1","Local","55"
"271989","178","71","54","67","Right","3 ","2","Local","64"
"76149","171","69","54","70","Right","3 ","2","Local","68"
"77173","176","70","54","69","Right","2 ","2","Local","69"
"277366","187","74","54","67","Right","3 ","1","Local","70"
"78199","186","78","54","64","Right","4 ","2","Local","64"
"275319","188","85","54","54","Right","2 ","2","Local","67"
"71800","170","70","54","69","Right","3 ","2","Local","55"
"276344","177","68","54","64","Right","2 ","2","Local","64"
"72827","170","64","54","62","Right","3 ","2","Local","71"
"74620","178","82","54","65","Right","3 ","3","Local","69"
"72829","182","80","54","59","Right","2 ","1","Local","66"
"76413","179","78","54","70","Right","4 ","2","Local","63"
"73855","180","70","54","59","Left","3 ","2","Local","67"
"74367","185","74","54","69","Right","3 ","2","Local","69"
"73088","180","67","54","68","Left","3 ","1","Local","65"
"269697","175","68","54","63","Left","3 ","2","Local","68"
"276354","189","79","54","63","Right","2 ","1","Local","64"
"71811","195","83","54","65","Right","3 ","1","Local","71"
"73604","173","75","54","67","Right","3 ","2","Local","65"
"266629","188","78","54","68","Right","3 ","2","Local","62"
"269190","186","77","54","66","Right","2 ","2","Local","69"
"268424","184","76","54","74","Right","3 ","1","Local","63"
"73608","186","77","54","63","Right","4 ","1","Local","66"
"206473","184","76","54","54","Right","2 ","2","Local","55"
"76425","178","75","54","70","Right","3 ","2","Local","77"
"77705","161","70","54","64","Left","3 ","3","Local","66"
"274826","180","70","54","64","Right","2 ","3","Local","55"
"75916","190","70","54","64","Right","1 ","1","Local","61"
"76942","185","73","54","68","Left","3 ","2","Local","69"
"70799","180","65","54","65","Right","3 ","2","Local","67"
"75919","181","75","54","73","Right","3 ","2","Local","63"
"275600","186","76","54","75","Left","3 ","2","Local","70"
"273553","178","73","54","61","Right","3 ","2","Local","69"
"77970","188","82","54","62","Right","2 ","2","Local","68"
"72596","184","73","54","71","Left","3 ","2","Local","61"
"75668","185","78","54","76","Right","3 ","1","Local","67"
"72597","178","71","54","79","Right","3 ","2","Local","64"
"73877","175","75","54","62","Left","3 ","2","Local","69"
"276629","180","70","54","65","Left","3 ","2","Local","63"
"278165","173","68","54","65","Left","3 ","2","Local","58"
"278933","197","86","54","63","Right","2 ","1","Local","66"
"75670","185","75","54","71","Right","3 ","1","Local","65"
"78230","186","74","54","69","Right","3 ","2","Local","66"
"231062","178","73","54","54","Right","3 ","2","Local","60"
"73111","191","80","54","72","Right","2 ","1","Local","63"
"77464","183","75","54","70","Right","2 ","2","Local","69"
"276889","174","70","54","70","Left","3 ","2","Local","65"
"77978","183","73","54","64","Right","3 ","2","Local","61"
"260250","182","79","54","64","Right","3 ","2","Local","66"
"262047","166","60","54","56","Left","3 ","2","Local","63"
"278688","185","72","54","66","Right","2 ","2","Local","68"
"77732","180","71","54","76","Left","3 ","2","Local","64"
"277670","179","63","54","71","Left","3 ","3","Local","68"
"74151","191","76","54","69","Right","3 ","2","Local","65"
"75432","178","68","54","69","Left","2 ","2","Local","65"
"73129","186","78","54","71","Right","2 ","1","Local","65"
"75689","191","74","54","73","Right","2 ","2","Local","66"
"278697","177","74","54","63","Right","2 ","2","Local","56"
"77226","184","81","54","66","Right","2 ","1","Local","63"
"71851","195","85","54","71","Left","3 ","1","Local","74"
"76972","175","71","54","68","Right","2 ","3","Local","64"
"74157","183","64","54","69","Right","3 ","2","Local","70"
"70063","188","82","54","68","Left","3 ","2","Local","62"
"70319","183","77","54","68","Right","3 ","2","Local","66"
"77490","188","73","54","69","Right","2 ","2","Local","68"
"263091","195","72","54","63","Right","3 ","1","Local","67"
"71860","180","70","54","72","Left","3 ","2","Local","61"
"74932","178","71","54","74","Right","3 ","2","Local","66"
"72118","175","67","54","78","Right","3 ","2","Local","64"
"76470","185","75","54","62","Right","2 ","2","Local","66"
"75193","179","69","54","74","Left","3 ","2","Local","67"
"71866","181","73","54","72","Right","3 ","2","Local","61"
"73403","186","80","54","61","Right","3 ","2","Local","66"
"75963","195","82","54","76","Right","2 ","1","Local","67"
"77499","181","71","54","71","Left","3 ","2","Local","70"
"77501","185","77","54","73","Right","2 ","1","Local","70"
"276925","185","75","54","68","Right","2 ","1","Local","69"
"75198","185","76","54","73","Right","2 ","2","Local","64"
"70848","183","68","54","69","Right","3 ","3","Local","69"
"72129","176","72","54","68","Right","4 ","2","Local","65"
"74689","170","66","54","66","Right","3 ","2","Local","66"
"276673","182","76","54","64","Left","3 ","1","Local","70"
"74690","185","73","54","66","Left","5 ","2","Local","66"
"70083","183","80","54","54","Right","3 ","2","Local","60"
"70340","174","72","54","68","Left","2 ","2","Local","67"
"73924","180","70","54","69","Right","3 ","2","Local","69"
"263621","173","60","54","68","Right","3 ","2","Local","62"
"267461","186","78","54","64","Right","2 ","1","Local","61"
"75205","186","76","54","64","Right","2 ","2","Local","70"
"258762","194","84","54","65","Right","2 ","1","Local","66"
"70094","183","77","54","70","Right","3 ","2","Local","60"
"272334","185","72","54","71","Right","2 ","2","Local","73"
"73424","185","80","54","61","Right","3 ","2","Local","66"
"75217","181","72","54","76","Right","3 ","2","Local","64"
"276689","185","72","54","68","Left","2 ","2","Local","66"
"78034","181","72","54","74","Right","3 ","2","Local","68"
"75475","186","73","54","69","Right","3 ","2","Local","70"
"279251","173","68","54","74","Right","3 ","3","Local","72"
"74964","170","70","54","64","Right","3 ","2","Local","65"
"75732","189","76","54","54","Right","3 ","2","Local","69"
"248276","169","67","54","54","Left","3 ","2","Local","58"
"267989","180","78","54","63","Right","3 ","3","Local","64"
"261333","185","77","54","59","Right","3 ","2","Local","68"
"75478","170","56","54","69","Right","2 ","2","Local","64"
"77270","195","81","54","61","Right","3 ","1","Local","61"
"241622","180","71","54","55","Right","2 ","2","Local","63"
"73176","191","82","54","64","Right","2 ","1","Local","67"
"73177","187","78","54","64","Right","2 ","2","Local","67"
"233945","185","75","54","54","Right","3 ","2","Local","64"
"73180","188","78","54","62","Right","2 ","2","Local","67"
"74206","175","68","54","65","Right","3 ","3","Local","64"
"74974","180","70","54","71","Right","3 ","2","Local","76"
"71136","187","80","54","59","Left","3 ","2","Local","55"
"71393","182","79","54","68","Right","3 ","2","Local","68"
"76514","188","80","54","58","Right","2 ","2","Local","64"
"71909","183","74","54","75","Right","3 ","2","Local","70"
"73190","189","77","54","67","Right","2 ","1","Local","67"
"275686","180","81","54","63","Left","2 ","2","Local","71"
"248294","165","59","54","54","Left","2 ","2","Local","60"
"78055","187","74","54","74","Right","2 ","1","Local","61"
"73960","195","78","54","75","Right","3 ","2","Local","65"
"255208","192","85","54","60","Right","2 ","1","Local","65"
"273641","182","77","54","54","Right","2 ","2","Local","63"
"77545","177","69","54","71","Right","3 ","2","Local","65"
"278249","181","75","54","72","Right","2 ","2","Local","62"
"259561","172","65","54","58","Right","3 ","2","Local","56"
"78058","183","72","54","76","Right","3 ","2","Local","61"
"231146","190","80","54","57","Right","3 ","1","Local","66"
"78573","181","69","54","74","Right","3 ","2","Local","68"
"74222","176","72","54","62","Right","3 ","2","Local","62"
"273646","183","80","54","56","Right","2 ","2","Local","58"
"76783","181","78","54","70","Right","3 ","2","Local","74"
"259311","173","59","54","63","Right","3 ","2","Local","63"
"76784","180","66","54","76","Right","3 ","2","Local","74"
"275184","187","82","54","69","Right","2 ","2","Local","63"
"277744","180","75","54","69","Right","3 ","2","Local","71"
"265457","184","75","54","59","Right","3 ","1","Local","59"
"270065","175","65","54","71","Left","3 ","2","Local","69"
"277745","173","60","54","72","Right","3 ","2","Local","71"
"248305","179","67","54","54","Left","2 ","2","Local","63"
"72434","181","66","54","64","Right","5 ","2","Local","67"
"77555","181","72","54","74","Right","3 ","2","Local","65"
"74231","169","72","54","72","Left","3 ","2","Local","68"
"74743","185","73","54","67","Right","5 ","2","Local","64"
"272887","198","72","54","68","Right","2 ","1","Local","69"
"77559","178","75","54","63","Right","3 ","2","Local","69"
"75000","188","78","54","70","Right","3 ","1","Local","73"
"71161","183","74","54","68","Right","3 ","2","Local","62"
"278265","194","83","54","64","Right","3 ","1","Local","63"
"261881","177","68","54","61","Right","3 ","2","Local","68"
"73210","185","75","54","75","Right","2 ","1","Local","64"
"258556","185","75","54","58","Right","3 ","1","Local","59"
"70909","180","73","54","67","Left","2 ","2","Local","64"
"77311","185","78","54","76","Right","3 ","2","Local","69"
"75520","178","75","53","73","Right","2 ","2","Local","68"
"77824","175","65","53","65","Right","3 ","2","Local","66"
"75521","189","78","53","71","Right","3 ","2","Local","68"
"276993","190","83","53","66","Right","2 ","1","Local","65"
"70658","170","70","53","63","Right","3 ","2","Local","56"
"263683","185","75","53","53","Right","3 ","2","Local","59"
"70661","170","65","53","61","Right","3 ","2","Local","56"
"74757","201","83","53","61","Right","1 ","1","Local","64"
"77061","180","80","53","60","Right","3 ","2","Local","63"
"77573","188","77","53","63","Right","2 ","1","Local","64"
"73736","196","80","53","63","Right","2 ","1","Local","62"
"73992","187","85","53","69","Right","2 ","2","Local","65"
"75784","184","77","53","65","Right","3 ","2","Local","65"
"73737","185","75","53","66","Right","4 ","2","Local","62"
"72714","181","65","53","62","Right","3 ","2","Local","63"
"73738","180","70","53","71","Right","3 ","2","Local","62"
"272650","173","63","53","67","Right","3 ","2","Local","64"
"267787","191","86","53","59","Right","1 ","1","Local","69"
"73996","192","78","53","71","Right","3 ","2","Local","64"
"75532","184","77","53","63","Right","4 ","2","Local","65"
"260108","168","62","53","53","Right","3 ","3","Local","57"
"72717","187","73","53","59","Right","2 ","2","Local","58"
"72719","187","80","53","60","Right","2 ","2","Local","58"
"73490","177","71","53","61","Right","2 ","2","Local","65"
"72979","175","71","53","69","Right","3 ","3","Local","66"
"72983","182","80","53","67","Right","2 ","1","Local","65"
"75799","179","61","53","74","Right","2 ","2","Local","67"
"71193","190","85","53","63","Right","3 ","2","Local","65"
"267802","193","70","53","67","Right","2 ","1","Local","68"
"72218","188","69","53","63","Right","2 ","2","Local","63"
"72986","175","66","53","66","Right","3 ","2","Local","60"
"74013","192","83","53","63","Right","2 ","1","Local","64"
"277533","178","74","53","68","Right","2 ","2","Local","63"
"74016","189","77","53","66","Right","3 ","2","Local","63"
"278816","180","68","53","75","Right","3 ","2","Local","66"
"75813","184","75","53","65","Right","3 ","2","Local","67"
"264486","167","65","53","53","Left","4 ","2","Local","61"
"76586","172","65","53","65","Left","3 ","2","Local","66"
"76587","172","65","53","67","Right","2 ","2","Local","62"
"77870","170","65","53","67","Right","3 ","2","Local","66"
"74031","175","65","53","68","Right","3 ","3","Local","67"
"75312","183","75","53","66","Right","3 ","2","Local","66"
"73265","181","74","53","53","Right","3 ","1","Local","57"
"77873","176","68","53","71","Right","3 ","2","Local","70"
"256305","166","61","53","53","Right","3 ","2","Local","57"
"261425","170","62","53","53","Right","3 ","2","Local","58"
"74034","193","80","53","67","Right","3 ","2","Local","67"
"75570","177","70","53","73","Right","3 ","2","Local","63"
"264499","182","70","53","58","Left","3 ","2","Local","59"
"77876","175","71","53","63","Right","2 ","2","Local","58"
"277046","188","76","53","68","Right","3 ","2","Local","62"
"78391","176","66","53","68","Right","3 ","3","Local","70"
"275514","180","76","53","67","Right","3 ","2","Local","65"
"74300","180","72","53","67","Right","3 ","2","Local","65"
"257854","188","70","53","61","Right","2 ","1","Local","65"
"71743","176","70","53","71","Left","3 ","2","Local","62"
"70464","175","70","53","77","Right","3 ","2","Local","69"
"71490","180","75","53","64","Right","3 ","1","Local","55"
"277571","196","83","53","71","Right","2 ","1","Local","62"
"253763","174","73","53","62","Right","2 ","2","Local","63"
"74308","183","77","53","63","Right","3 ","2","Local","65"
"77380","194","81","53","61","Right","2 ","2","Local","65"
"263237","191","77","53","69","Left","3 ","2","Local","69"
"76613","181","70","53","68","Right","4 ","2","Local","62"
"75080","188","77","53","68","Right","2 ","2","Local","69"
"76872","181","71","53","73","Right","3 ","2","Local","63"
"77130","182","61","53","71","Right","2 ","2","Local","68"
"77131","182","68","53","70","Left","3 ","2","Local","68"
"77387","178","77","53","74","Right","2 ","2","Local","64"
"76876","181","71","53","71","Right","3 ","2","Local","63"
"76110","183","70","53","70","Right","3 ","2","Local","67"
"255054","185","76","53","59","Right","3 ","1","Local","63"
"77648","181","78","53","62","Right","3 ","2","Local","61"
"74065","169","76","53","53","Right","2 ","2","Local","62"
"75345","177","70","53","67","Left","3 ","2","Local","63"
"73554","189","77","53","64","Right","3 ","1","Local","71"
"74323","176","65","53","67","Left","3 ","2","Local","72"
"278612","183","76","53","70","Left","3 ","2","Local","63"
"77656","175","68","53","71","Right","2 ","2","Local","67"
"276056","168","61","53","66","Right","3 ","2","Local","63"
"276057","165","65","53","69","Left","3 ","2","Local","65"
"278617","180","75","53","66","Right","2 ","2","Local","64"
"265565","185","85","53","53","Right","3 ","2","Local","57"
"76127","180","72","53","71","Right","3 ","2","Local","64"
"265573","193","79","53","71","Right","3 ","2","Local","63"
"252517","175","71","53","62","Right","3 ","2","Local","64"
"71271","190","83","53","65","Right","3 ","2","Local","72"
"76137","174","72","53","68","Left","2 ","2","Local","58"
"74859","185","75","53","68","Right","3 ","2","Local","63"
"269932","181","77","53","60","Right","3 ","2","Local","67"
"78188","181","80","53","72","Right","3 ","2","Local","68"
